descricao;clean
**ALPRAZOLAM 1MG/GENERICO CX C/30 COMP (B1);7891317462031
ALPRAZOLAM 2MG 30CPR(B1)(G)EMS;7896004718842
**ALPRAZOLAM 1MG/GENERICO CX C/30 COMP (B1) EUROFARMA;7891317462031
DIAZEPAM 10MG P.344-B1 UNI DIAZEPAX UNIAO QUIMICA;7896006254287
DIAZEPAM 5MG/ML 2ML P 344 B1 GENERICO TEUTO;7896112190752
DIAZEPAM 10MG P.344-B1 SANTIAZEPAM SANTISA;7896676403275
BROMAZEPAM 3MG COMP/NEO QUIMICA;7896714212197
DIAZEPAM G. GER 5 MG 30 CP (B1);7894916147729
LIMBITROL 5MG + 12,5MG-CX C/20 CAPS.;7898168007039
DROPERIDOL 2,5MG/ML INJ.;7896676420333
DIAZEPAM 5MG/ML 2ML CRISTALIA;7896676400533
BROMAZEPAM 3 MG CX C/ 100 COMP PORT 344/98 B1 - TEUTO;7896112115274
ALPRAZOLAM 1MG CPR;7891317462031
VALIUM 10MG 30 COMP,;7896226502458
VALIUM 5MG CX 30 COMP,;7896226502441
DIAZEPAM 10MG CX 30 COMP,;7894916147736
DIAZEPAM-10MG CX 30 COMP GEN;7896714232980
ALPRAZOLAM-1MG CX 30 COMP;7896422517034
DIAZEPAM 10MG FABRICANTE: CRISTALIA P:344/98;7896676403268
DIAZEPAM 10 MG/ 2ML (B1) GENERICO TEUTO;7896112190752
BROMAZEPAM 3MG (B1) GENERICO NEO QUIMICA;7896714212203
BROMAZEPAM 6MG COMP/GERMED;7896004713779
DIAZEPAM 5MG/ML 2ML LISTA B1 GENERICO TEUTO;7896112190752
DIAZEPAM 5MG LISTA B1 GENERICO NEO QUIMICA;7896714232966
TADALAFILA G. NEO 20 MG 1 CP;7896714255934
DIAZEPAM 5MGML 2ML SOL INJ -;7898123907848
NILPERIDOL INJ CX 50 AMP X 2ML;7896676424461
UNI DIAZEPAX 5MG CX 200 COMP;7896006254003
LIMBITROL CPR C/20 B1;7898168007039
BROMAZEPAM 6 MG CPR C/30 (EMS);7896004713762
ALPRAZOLAM 2MG C/30 CPR;7895296280204
ALPRAZOLAM 1 MG CPR C/30 (EMS);7896004718828
BROMAZEPAM 3MG C/30 CPR;7896422505963
DIAZEPAN 5,0 MG COMP.;7897076909657
DIAZEPAM 5MG CP (C) NEO QUIMICA;7896714232966
BROMAZEPAM 3 MG TEUTO;7896004716268
DIAZEPAM 10 MG (GENERICO) C/30 CP - NEO QUIMICA;7896714232980
BROMAZEPAM G. NEO 3 MG 30 CP (B1) G.;7896714212203
DIAZEPAM 5MG CP;7894916201766
ALPRAZOLAM 1MG 30CPR GEN EMS CONT;7896004718828
ALPRAZOLAM 0,25MG C30 GER;7896004718859
DIAZEPAM 5MG  FABRICANTE: CRISTALIA P:344/98;7896676403275
BROMAZEPAM 2,5MG/ML GTS FR 20ML B1/GERMED/B1;7896004720814
SOMALIUM 2,5MG SOL ORAL 20ML/ACHE;7896658004841
ALPRAZOLAM G. NQM 2 MG 30 CP (B1);7895296280204
ALPRAZOLAM G. EUR 1 MG 30 CP (B1);7891317462031
ALPRAZOLAM G. EMS 0,25 MG 30 CP (B1);7896004718811
ALPRAZOLAM 2MG B1  PORT 34498 -;7896004718842
BROMAZEPAM 3MG  B1  PORT 34498 -;7896112115274
ALPRAZOLAM 05MG B1  PORT 34498 -;7896004718804
ALPRAZOLAM 05MG C30 B1  PORT 34498 -;7896004718804
DOLOSAL 50MG/ML INJ CX 25 AMP X 2ML;7896676402537
BROMAZEPAN 6MG;7896422505970
ALPRAZOLAM 025MG C/30 CPR;7896004718811
DROPERIDOL 2,5MG/ML 1ML P344 C1 DROPERDAL CRISTALIA;7896676420333
DIAZEPAM 10MG/2ML (B1) COMPAZ CRISTALIA;7896676400533
SANTIAZEPAM 10MG 1000CPR;7898404220321
PEDITINA (MEPERIDINA) 50MG/ML INJ. 2ML PETIDINA (MEPERIDINA) 50MG/ML SOLUCAO INJETAVEL AMPOLA 2ML;7896006264811
*DIAZEPAM 10MG CX C 200 COMP (B1);7896676403268
ACICLOVIR 200MG (UNI VIR) SIMILAR UNIAO QUIMICA;7896006202820
CLORIDRATO DE PETIDINA 50MG/ML 2ML UNIAO QUIMICA;7896006264811
CLORIDRATO DE PETIDINA 50MG/ML SOL. INJ. 2ML AMPOLA;7896006264811
BROMAZEPAM 3MG  CP;7896112115274
ALPRAZOLAM 1MG CX 30 COMP GEN - ZYDUS;7898910350963
ALPRAZOLAM 0,5MG CX 30 COMP GEN - NOVA QUIMICA;7895296280082
7898123907480 MIDAZOLAM 5MG/10ML;7898123907480
ALPRAZOLAM-1MG CX 30 COMP GEN;7891317462031
BROMAZEPAM G. GER 3 MG 30 CP (B1);7896004716275
ALPRAZOLAM 2MG C30 B1  PORT 34498 -;7896004718842
ALPRAZOLAM 1MG C30 -;7891317462031
CLORIDRATO DE PETIDINA 50MG ML 2ML;7896006264811
DIAZEPAM 10MG P.344-B1 CLOPAM CRISTALIA;7896676403268
DIAZEPAM 5MG CRISTALIA;7896676403275
MEPERIDINA (PETIDINA) 50MG/ML 2ML CRISTALIA;7896676402537
ALPRAZOLAM 0 5MG 30CPR MEDLEY P.M.C. 20.55;7896422517003
DIAZEPAN 10 MG;7897076909657
DIAZEPAN 5,0 MG;7897076909657
GEODON 40MG;7891268114713
ALPRAZOLAM 0,5 MG CPR C/30 (EMS);7896004718804
DIAZEPAM 10MG/2ML AMP - TEUTO;7896112190752
BROMAZEPAM 3MG - TEUTO;7896112115274
DIAZEPAM 10MG/2ML - TEUTO;7896112190752
PETIDINA (CLORIDRATO) 50MG/ML 2ML - UNIAO QUIM;7896006264811
PETIDINA (CLORIDRATO) 50MG/ML 2ML - CRISTALIA;7896676402537
BROMAZEPAM 3 MG.;7896112115274
DIAZEPAM - INJETAVEL - TEUTO;7896112190752
BROMAZEPAM 3MG COMPRIMIDO (PORT.N 344/98 LISTA B1)  - TEUTO;7896112115274
DIAZEPAM AMP 5MG/ML 2ML (B1) *;7898404220673
ALPRAZOLAM 0,25MG 30CPR (B1) **;7896422516990
*ALPRAZOLAM 1MG CX C 30 COMP (G) (B1);7896004718828
DIAZEPAM 5MG B1  PORT 34498 -;7896676403275
CLORIDRATO DE PETIDINA 50MG/ML CX 25 AMP X 2 ML GEN;7896006264811
CLORIDRATO DE PETIDINA 50MG/ML;7896006264811
BROMAZEPAM 3MG CX 5 BL X 20 CO;7896112115274
DIAZEPAM 10MG/2ML INJ CX 100 A;7898123907848
ALPRAZOLAM 0,5MG CX 30 COMP GE;7895296280082
UNI DIAZEPAX 10MG CX 200 COMP;7896006254287
FRONTAL 0,5 MG CPR C/30             (B1);7891268103144
OLCADIL 2 MG CPR C/30               (B1);7896261011601
DIAZEPAM 10 MG CPR C/30             (B1);7894916147736
BROMAZEPAM 6 MG C/ 30 CPR ( B1 );7896714212371
ALPRAZOLAM 0,25 MG CPR C/30         (B1);7896004718811
ALPRAZOLAM 2 MG C/ 30 CPR;7895296280204
ALPRAZOLAM 1 MG C/ 30 CPR   ( B1 );7895296280143
TADALAFILA 20MG 1CPR GEN (+) EUROFARMA;7891317127787
CLORIDRATO DE DONEPEZILA 10MG CX C/30;1000042010639
CLORIDRATO DE TRAMADOL RETARD 50MG CX C/10;1000010533504
CLORIDRATO DE TRAZODONA RETARD 150MG CX C/20;1000086862188
CLORIDRATO DE CLOMIPRAMIDA 75MG CX C/20;1000014320612
ADALAT OROS 60MG CX C/30;1000074900236
ALPRAZOLAN 2MG C/30 COMP B1;7895296280204
DIAZEPAM 5MG/ML 2ML TEUTO;7896112190752
LIMBITROL 5 MG + 12,5 MG C/ 20 CAP;7898168007039
ALPRAZOLAM 2MG COMPRIMIDO EMS SIGMA PHARMA;7896004718842
DORMIRE 15MG CP;7896676402469
BROMAZEPAM 6 MG (GENERICO) C/30 PORTARIA 344/98;7896004713762
DIAZEPAM 5MG  [LISTA B1] CRISTALIA;7896676403275
DIAZEPAM 5MG/ML 2ML  [LISTA B1] CRISTALIA;7896676400533
BROMAZEPAM 3 MG CX C/ 100 COMP PORT 344/98;7896112115274
SULPAN 25MG C/20 SANOFI;7897595902085
FRONTAL 0.25MG 30CPR;7891268103113
CLORIDRATO DE PETIDINA-50MG/ML INJ CX 25 AMP X 2ML GEN;7896006264811
DIAZEPAM 10 MG 2ML (B1) GENERICO TEUTO;7896112190752
PETIDINA 50MG/ML 2ML LISTA A1 ( PETIDINA 50MG/ML 2ML LISTA A1 );7896006264811
LIMBITROL CX 20 CAPS;7898168007039
ALPRAZOLAM 1MG (B1);7896004718828
ALPRAZOLAM 1MG C 30 CPR;7891317462031
ALPRAZOLAM 1MG EMS S/A;7896004718828
PETIDINA 100MG/2ML (A1) DOLOSAL CRISTALIA;7896676402537
DIAZEPAM 5MG COM ENV AL POLIET (B1) COMPAZ CRISTALIA;7896676403275
DIAZEPAM 10MG/2ML (B1) CRISTALIA;7896112190752
BROMAZEPAM 3 MG CPR C/30;7896112115267
DIAZEPAM5 MG/ML 2 ML - COM LAUDO DE QUALIDADE E VALIDADE COM 80 % A CUMPRIR.;7896112190752
MIDAZOLAM INJ. 5MG/ML 3ML (B1) *;7896676426144
CLORIDRATO DE PETIDINA 50MG/ML 2ML  [LISTA A1] UNIAO QUIMICA;7896006264811
DIAZEPAM 5MG (COMPAZ) [LISTA B1] CRISTALIA;7896676403275
SULPAN 1 MG + 25 MG C/ 20 CAP;7897595902085
TRANQUINAL 2 MG CPR C/30 (B1);7898940448418
DIAZEPAM  CX C/ 30CP;7894916147729
BROMAZEPAM 3MG P 344 GENERICO TEUTO;7896112115274
DIAZEPAM 5MG/ML 2ML INJ/HIPOLABOR/B1;7890000085274
ALPRAZOLAM 0,5MG/E M S/B1;7896004710297
DIAZEPAM 10MG2ML SOLINJ 2ML IMIV C72 B1  PO -;7896112190752
ALPRAZOLAM 0,5 MG C/30COMP EMS;7896004718804
DIAZEPAM 10MG C 30 COMPRIMIDOS;7896004702018
*DIAZEPAM 5MG 30CPR;7896714232966
BROMAZEPAM 3MG 30CPR MEDLEY P.M.C. 22.00;7896422505963
ALPRAZOLAM 2MG CP.;7896181919391
ALPRAZOLAM 0,5MG *;7895296280082
ALPRAZOLAM 2MG XR;7891268103212
DROPERIDOL 2,5MG/ML - CRISTALIA;7896676420333
PETIDINA CLORIDRATO  INJETAVEL - CRISTALIA;7896676402537
DROPERDAL 2,5MG/ML 1ML AP;7896676420333
DOLOSAL 50MG/ML 2ML AP;7896676402537
ALPRAZOLAM TEU 1MG C/30 CP B1;7896112139096
ALPRAZOLAM GMD 2MG C/30 CP B1;7896004718897
*DIAZEPAM 5MG ML 2ML CX C 50 AMPOLAS (UNI-DIAZEPAX) (B1);7896006240518
*DIAZEPAM 5MG ML 2ML CX C 50 AMP (B1);7896676400533
COMPAZ 10MG;7896676403268
PETIDINA CLORIDRATO 100MG2ML SOL INJ -;7896006264811
ALPRAZOLAM 0,5MG P 344 GENERICO GRUPO EMS SIGMA PHARMA;7896004718804
ALPRAZOLAM 1MG C/30 COMP B1/EUROFARMA GENERICO/B1;7891317462031
ALPRAZOLAM G. TEU 0,5 MG 30 CP (B1);7896112139034
DIAZEPAM G. NEO 5 MG 30 CP (B1);7896714232966
DIAZEPAM 10MG2ML SOLINJ 2ML -;7896112190752
TADALAFILA 5MG CX 30 COMP REV GEN;7891317127725
ALPRAZOLAM COMPRIMIDO DE 1 MG;7896004718828
BROMAZEPAM 3MG COMP;7896112115274
BROMAZEPAM 6 MG COMP;7896112113843
TADALAFILA 5MG 30CPR GEN (+) EUROFARMA;7891317127725
BROMAZEPAM 3MG (B1) GENERICO UNIAO QUIMICA;7896714212203
BROMAZEPAM 3MG CX C/ 30CP;7896226502199
PETIDINA 50MG/ML SOLUCAO INJETAVEL AMPOLA 2ML - UNIAO QUIM;7896006264811
BROMAZEPAM 3MG (COMPRIMIDO);7896112115274
ALPRAZOLAM 1MG - BIOSINTETI;7896181919322
DIAZEPAM 5MG/ML 2ML  [LISTA B1] TEUTO;7896112190752
MIDAZOLAM 5MG/ML 10ML  IM/IV/RETAL (50MG/10ML) [LISTA B1] TEUTO;7896112175230
+ DIAZEPAM  5MG ML INJ 2ML CX 50 ( B1) (COMPAZ) CRISTALIA;7896676400533
MIDAZOLAM, MALEATO 5MG/ML SOL INJ - 3 ML;7896112175216
TRANQUINAL 2 MG CPR C/20 (B1);7898906376281
BROMAZEPAM 6 MG (BROMOXON) C/500 CP - SANVAL;7896137102433
ALPRAZOLAM 1MG CX C/ 30 COMP PORT 344/98 B1 NOVA QUIMICA;1000062589528
SOCIAN 50MG COMP/SANOFIAVENTIS/C1;7897595901842
/G DIAZEPAM 5MG CX 30 COMP NEO QUIMICA;7896714232966
DIAZEPAM 5MG/ML - 2ML LISTA B1 - U.Q;7896112190752
PETIDINA 50MG/ML 2ML LISTA A1 GENERICO UNIAO QUIMICA;7896006264811
ALPRAZOLAM 1MG C/30 NOVAQUIMICA;7895296280143
ALPRAZOLAM 0,5MG C/30 NOVA QUIMICA;7895296280082
SULPIRIDA 25MG+BROMAZEPAM 1MG C 20 CAPS;7897595902085
ALPRAZOLAM 2 MG CPR C/30;7895296280204
BROMAZEPAM 6MG P 344 B1 GENERICO GRUPO EMS SIGMA PHARMA;7896004713762
PETIDINA HCL 50 MG (A1) HCL DOLOSAL CRISTALIA;7896676402537
DIAZEPAM 5MGML 2ML -;7898123907848
ALPRAZOLAM 2MG C30 -;7895296280204
ALPRAZOLAM 1MG CX 20 COMP GEN;7895296280136
DIAZEPAM 5MG/ML SOLUCAO INJETAVEL IM/IV AMPOLA 2ML - TEUTO;7896112190752
DIAZEPAM 5MG/ML 2ML (10MG/2ML) IV/IM (EMB HOSP) [LISTA B1] TEUTO;7896112190752
DORMIUM 50MG/10ML;7896006226246
DIAZEPAM 10MG  B1  PORT 34498 -;7896676403268
DIAZEPAM 5MG  B1  PORT 34498 -;7896006254003
BROMAZEPAM 3MG CX 30 COMP;7896004716275
UNI DIAZEPAX-5MG CX 200 COMP;7896006254003
BROMAZEPAM 2,5MG/ML GTS FR 20ML B1/B1;7896004720814
PLESONAX 5 MG 20 DG BISACODIL NEO.;7896714215037
ALPRAZOLAM G. EMS 0,5 MG 30 CP (B1);7896004718804
ALPRAZOLAM 1MG  EMS -;7896004718828
DIAZEPAM 5MG/ML 2ML P344 B1 UNIAO QUIMICA;7896006254294
BROMAZEPAM 6 MG CPR C/30 (TEUTO);7896112113843
CLORIDRATO DE PETIDINA 50MG ML 2ML C 25 AMP (A1) CX C  25 AP PETIDINA U QUIMICA;7896006264811
DIAZEPAM 10MG 2ML (B1) SOL INJ 2ML CX C 72  CX C\ 72 FA DIAZEPAM TEUTO;7896112190752
ALPRAZOLAM 1MG COMP GENERICO NOVAQUIMICA;7895296280143
*ALPRAZOLAM 0.5MG 30CPR;7896422517003
DIAZEPAM 10MG/2ML (AMPOLA);7896112190752
UNI DIAZEPAX 5MG/ML 2MLX50(B1);7896006240518
BROMAZEPAM 6MG P 344 B1  GENERICO TEUTO;7896112113850
BROMAZEPAM 3MG C/30 COMP B1/GERMED/B1;7896004716275
BROMAZEPAM G. NEO 6 MG 30 CP (B1);7896714212371
BROMAZEPAM 3MG CX 5 BL X 20 COMP GEN;7896112115274
ALPRAZOLAM 0,5MG C/30 ZYDUS;7898910350994
SULPAN CPR C/1 COMP B1;7897595902085
*BROMAZEPAM 3MG 30CPR;7896714212203
CLORIDRATO DE PETIDINA 50MG/ML CRISTALIA;7896676402537
GEODON 40MG C/30CP;7891268114713
BROMAZEPAM 6 MG CPR C/30;7896112113843
PIRIMETAMINA 25MG CP FQM;7898040323288
CLORIDRATO DE PETIDINA 50MG/ML CX 25 AMPS 2ML;7896006264811
PETIDINA 100MG/2ML AMP CX C/ 25 AP PETIDINA U QUIMICA;7896006264811
PETIDINA 100MG 2ML AMP CX C  25 AP PETIDINA U QUIMICA;7896006264811
*PETIDINA 50MG ML 2ML CX C 25 AMP (G) (A1);7896006264811
*DIAZEPAM 10MG ML 2ML CX C 72 AMP (B1) (G);7896112190752
PETIDINA, CLORIDRATO 50 MG / ML SOL. INJ.  AMPOLA 2 ML.;7896006264811
DROPERIDOL 2,5MG/ML - AMPOLA 1ML;7896676407617
DIAZEPAM 5 MG (GENERICO) C/30 CP PORT- NEOQUIMICA;7896714232966
DIAZEPAM 10 MG 30 CP ***MANTER PMC***,;7896714232980
COMPAZ 5MG COM. 20BL. X 10;7896676403275
DOLOSAL 50MG/ML - SOL. INJ. - 25AMP. X 2ML CLORIDRATO DE PETIDINA;7896676402537
COMPAZ 10MG COM. 20BL. X 10;7896676403268
DIAZEPAM 5MG (CRISTALIA);7896676403275
DROPERDAL 2,5MG/ML SOL. INJ. - 50AMP. X 1ML (AMBAR) DROPERIDOL;7896676420333
DOLOSAL 50MG/ML - SOL. INJ. - 25AMP. X 2ML;7896676402537
DROPERDAL 2,5MG/ML SOL. INJ. - 50AMP. X 1ML (AMBAR);7896676420333
MEPERIDINA 50MG/ML (PETIDINA), CLORIDRAT;7896676402537
DIAZEPAM 10MG/2ML (TEUTO)  (ITEM GENERICO);7896112124931
COMPAZ 10MG COM. 20BL. X 10 DIAZEPAM;7896676403268
COMPAZ 5MG COM. 20BL. X 10 DIAZEPAM;7896676403275
DIAZEPAM 10MG (ITEM GENERICO) *** PORTARIA 344/98 B2;7896714232980
MEPERIDINA 50MG/ML (PETIDINA), CLORIDRAT (ITEM GENERICO) *** PORTARIA 344/98 A1;7896006264811
DIAZEPAM 10MG (NEO Q/HYP/BRAIN)  (ITEM GENERICO);7896714232980
MEPERIDINA 50MG/ML (PETIDINA), CLORIDRAT (UNIAO QUIMICA)  (ITEM GENERICO);7896006264811
DIAZEPAM 10MG (CRISTALIA);7896676403268
ALPRAZOLAM 0,5MG (ITEM GENERICO);7896422517003
NILPERIDOL 0,0785 + 2,5MG/ML SOL. INJ. 50AMP. X 2ML;7896676424461
COMPAZ 5MG/ML - SOL. INJ. - 50AMP. X 2ML;7896676400533
DIAZEPAM (B1) 5MG/ML CX C/72 AMP 2ML - TEUTO GENERICO;7896112190752
COMPAZ 5MG/ML - SOL. INJ. - 50AMP. X 2ML DIAZEPAM;7896676400533
LORAZEPAM 2MG (TEUTO)  (ITEM GENERICO);7896112125525
MEPERIDINA 50MG/ML (PETIDINA), CLORIDRAT (CRISTALIA);7896676402537
ALPRAZOLAM 0,25MG GENERICO;7896422516990
ALPRAZOLAM 0,5MG GENERICO;7896004718804
BROMAZEPAM 3MG COMPRIMIDO G B1***  TEUTO;7896112115274
PETIDINA CLOR 50MG/ML INJ 25AP 2ML *HG UNIAO A1;7896006264811
* DIAZEPAM 5 MG/ML INJ C/100 APL 2ML B1;7898123907848
DIAZEPAM 5MG (GEN) CT C/ 30 CP/BRAINFARMA/NEOQUIMIC/B1;7896714232966
DIAZEPAM 5MG (GEN) CT C/ 30 CPX BRAINFARMA/NEOQUIMIC CP/B1;7896714232966
DIAZEPAM 10MG/2ML SOL INJ 2ML (GEN) CT C/ 72 AP/TEUTO/B1;7896112190752
UNI-DIAZEPAX 5MG COMP CX/200;7896006254003
DIAZEPAM 5 MG/ML - 2 ML SOL. INJETAVEL;7896112124931
DIAZEPAM 5 MG/ML - 2ML SOL. INJETAVEL;7896112124931
DIAZEPAM 5 MG/ML SOLUCAO INJETAVEL AMPOLA 2ML;7896112190752
PETIDINA 50MG/ML - AMPOLA 2ML;7896006264811
SULPAN C/20 CPR                       B1;7897595902085
BROMAZEPAM-3MG CX 30 COMP GEN;7896006254720
BROMAZEPAM -6MG CX 30 COMP GEN;7896714212371
CLOR. DE PETIDINA 50MG AMP 2ML/UNIAO QUIMICA;7896006264811
DIAZEPAM 10MG/2ML INJ/HIPOLABOR/B1;7890000085274
DIAZEPAM 10MG COMP/NOVA QUIMICA;7894916201810
ALPRAZOLAM G. TEU 1 MG 30 CP (B1);7896112139096
ALPRAZOLAM 1 MG CPR C/1  B1;7898910350963
BROMAZEPAM 6MG C/30 CPR;7896714212371
CLORIDRATO DE TERBINAFINA 250MG CX C/28;1000044908903
URO-VAXON 6MG CX C/30;1000070733715
TOFRANIL PAMOATO 75MG CX C/30 CPAS;1000088414040
CLORIDRATO DE SOTALOL FR C/5 ML;1000002417423
CLORIDRATO DE METFORMINA 850MG CX C/30 CP;1000000198195
DIAZEPAM 10 MG CPR C/30 (GNRO)        B1;7894916147736
BROMAZEPAM 3MG COMPRIMIDO;7896112115274
DIAZEPAM SOL. INJ. 5MG/ML - 2ML;7896112190752
MIDAZOLAM 5 MG/ML - AMPOLA 3 ML;7896112175216
BROMAZEPAM G. TEU 6 MG 30 CP (B1) G.;7896112113843
DIAZEPAM (B1) 5MG C/30CPR;7895296411011
DIAZEPAM 10MG C/30 GERMED*;7894916147736
LIMBITROL 20CPS;7898168007039
BROMAZEPAM 6MG CX 30 COMP;7896422505970
ALPRAZOLAM 1MG CX 20 COMP;7896004718828
DIAZEPAM 10MG C/30;7894916147736
LEXOTAN 3MG CX 30 COMP;7896226502199
ALGODAO HIDROFILO 500G DELICATO CREMER;7891800218381
ALGODAO HIDROFILO 500GR ROLO DELICATO CREMER;7891800218381
ALGODAO HIDROFILO 250GR ROLO DELICATO CREMER;7891800218374
ALGODAO HIDROF. 500G MELHOR MED;7891899085000
ALGODAO BOLA C/100 GRS FAROL;7898093120209
COMPRESSA GAZE HERIKA 10UN P.M.C. 0.90;7898488470292
ROLO DENTAL DE ALTO PODER DE ABSORCAO 100 UNID;7899179754325
ALGODAO HIDROFILO 250GR -;7898093122500
ALGODAO ROLETE CREMER NO 2;7891800219814
ALGODAO FAROL HIDROFILO EM MANTAS;7898093122500
ALGODAO HIDROFILO 500 GR;7891899085000
ALGODAO DISCO 37 G CREMER;7891800172409
ALGODAO 500G DELICATO CREMER MG;7891800218381
ALGODAO HIDROFILO  500 GR;7891899085000
ALGODAO HIDROFILO 500G S/ALCA /FAROL;7898093125006
ROLETE ALGODAO SOFT PLUS C 100;7898290470015
COMPRESSA GAZE HERIKA 10UN P.M.C. 1.10;7898488470292
ALGODAO - 500GR - 198164 UN 001;7891800002034
ALGODAO ROLO TOPZ 500 G CREMER;7896004815091
ALGODAO 250 G CREMER;7891800002027
CURATIVO CIRURGICO ESTERIL 10CM X 15CM TECELAGEM MINASREY - MELHORMED;7891899082214
ALGODAO HIDROFILO 250GR TECELAGEM MINASREY - MELHORMED;7891899085017
ALGODAO PURO HIDROFILO 500G;5000000006861
ROLETE DE ALGODAO ( COM 100 UNID);2000000014456
COMPRESSA GAZE PROCSEL 500UN P.M.C. 24.90;7898361301194
ROLETES DE ALGODAO P/ USO ODONTOLOGICO C100 UNID);2000000014456
ALGODAO HIDROFILO PCT 500G -;7898093121008
ALGODAO MULTIUSO SANFONADO 95 G CREMER;7891800205886
ALGODAO BOLA 95 GRS CREMER;7891800198096
ALGODAO HIDROFILO EM MANTAS FAROL;7898093121008
ALGODAO PARA ISOLAMENTO EM ROLINHOS;7891800219814
COMPRESSA DE GAZE HERICA 10UN;7898954589114
ROLETE DE ALGODAO SACO C  100 UNIDADES PT C\ 100 RL CREMER;7891800219814
ALGODAO ROLETE COM 100 UN - PEDIDO 2018/006737 - 23439;7898916637099
ALGODAO ROLETE COM 100 UN - PEDIDO 2018/032837 - 9743;7898916637099
ALGODAO ROLETE COM 100 UN - PEDIDO 2018/033710 - 23863;7898916637099
ALGODAO ROLETE COM 100 UN - PEDIDO 2018/033723 - 23864;7898916637099
ALGODAO ROLETE COM 100 UN - PEDIDO 2018/033741 - 23439;7898916637099
ALGODAO 500G SOFT COTTON/FAROL;7898413300052
ALGODAO ORTOPEDICO 15 CM X 1,8 -;2000103000004
ALGODAO ORTOPEDICO 20 CM X 1,8 -;2000138000000
ALGODAO ORTOPEDICO 10 CM X 1,80 -;2000102000005
ALGODAO HIDROFILO EMBALAGEM 500 GRAMAS;7899179754325
ALGODAO MELHOR MED EM BOLA 100 GR;7891899085215
ESPARADRAPO IMPERMEAVEL 10CM X 4,5M PROCITEX CREMER;7891800204667
ESPARADRAPO MICROPOROSA  5CM X 10M PROCITEX CREMER;7891800278910
ESPARADRAPO MICROPOROSA 5CM X 10CM CREMER;7891800001754
ESPARADRAPO 10X4,5 M C/ CAPA;7896544910102
ESPARADRAPO 10X4,5 C/CAPA C/12 PROCITEX-CREMER REF.257199;7891800257199
ESPARADRAPO 10M X 4,5 PROCITEX CREMER;7891800204667
ESPARADRAPO PROCITEX 5CMX4,5M CREMER CX 144UN;7891800204650
ESPARADRAPO 10CM X 4,5M C/CAPA PROCITEX;7891800204667
ESPARADRAPO 10CMX4,5M CREMER IMPERMEAVEL CX 72UN;7891800276534
CURAT CARVAO ATIVADO C/ PRATA RECORTAVEL 10X10 CM CURATEC;7898284483380
MICROPOROSA 5CMX10M CREMER CX 36UN;7891800001754
FITA MICROPORE 5X10 PROCITEX - CREMER;7891800278910
ESPARADRAPO CREMER 1 2X4 5       D P.M.C. 3.85;7891800364798
ESPARADRAPO HIPOALERGICO 10CMX4,5M UN;7891800365863
ESPARADRAPO COMUM 10X4,5;7891800204667
ESPARADRAPO IMPERMEAVEL (10 CM X 4,5 CM);7891800204667
ESPARADRAPO 10CM X 4,5M 100% ALGODAO COM RESINA ACRILICA IMPERMEABILIZANTE;7891800204667
115859 - ESPARADRAPO IMPERMEAVEL 10CM X 4,5M;7891800204667
ESP CREMER 5,0 X 4,5 IMPERMEAVEL,;7891800276527
ESP.CREMER IMP.25X4,5;7891800364804
ESP.CREMER IMP.12X4,5;7891800364798
ESP CREMER IMPER 050X4,5;7891800276527
ESP CREMER MICROPORE 100X4,5;7891800202199
ESPARADRAPO IMPERMEAVEL 10 X 4,5 PROCITEX CREMER MG;7891800204667
ESPARADRAPO IMPERMEAVEL 10CM X 4,5M, COM DORSO COMPOSTO DE TECIDO 100% ALGODAO COM RESINA ACRILICA IMPERMEABILIZANTE, CO;7899957103536
ESPARADRAPO CREMER 1,2CM X 4,5M;7891800364798
MICROPORO 2,5X4,5 EVER;7898946495362
MICROPORO 1,2X4,5 EVER;7898946495355
FITA CREMER MICROPOROSA 10X4 5M    D P.M.C. 19.30;7891800202199
ESPARADRAPO MICROPOROSA 10CM X4.5 MT UN 001;2013737000005
ESPARADRAPO HM 10CMX4,5M UN;7899957103536
ESPARADRAPO IMPERMEAVEL 10CMX4,5M RL;7891800204667
ESPARADRAPO IMPERMEAVEL, COMPOSTO DE TECIDO 100% ALGODAO COM RESINA ACRILICA IMPERMEABILIZANTE. NELE E APLICADA MASSA AD;7891800204667
ESPARADRAPO IMPERMEAVEL 10CMX4,5M UN CIEX;7899957103536
ESPARADRAPO IMPERMEAVEL 10X4.5 MT;7891800204667
FITA CIRURG HIP MISSNER 1,2CMX4,5M;7896544900011
ESP.IMPER.5,0X4,5 EVER;7898946495409
FITA CREMER MICROPOROSA BEGE 5X4 5M P.M.C. 10.90;7891800231083
ESPARADRAPO SIMPLES 10CM X4,5M;7899957103536
ESPARADRAPO 10CMX4,5M - CREMER/PRO;7891800204667
ESPARADRAPO 10 X 4,5 - COR BRANCA - ADPELE;7896544901100
ESPARADRAPO IMPERMEAVEL 10X4,5MT;7891800198973
ESPARADRAPO SIMPLES 10CM X4,5M - CIEX;7899957103536
ESPARADRAPO 10,0CM X 4,5MT C/CAPA  PROCITEX 257199 - CREMER;7891800276534
ESPARADRAPO 10CMX4,5MTS (CREMER);7891800204667
ESPARADRAPO 10X4,5M;7891800204667
ESPARADRAPO 10X4,5MT;7891800198973
TRAMADOL 100MG/2ML INJ 2ML CX/50 C-A2 GENERICO UNIAO QUIMICA;7896006245520
FENOTEROL 5MG/ML 20ML GENERICO PRATI DONADUZZI;7898148293995
